year,engine_volume,mileage,imgs_count,g_start_year,g_end_year,g_number,g_age_car_release,g_span,car_age,log_mileage,mileage_per_year,log_mileage_per_year,log_imgs_count,steering_wheel,kz_registration,g_is_current,g_is_restyling,generation_number_missing,is_premium,is_big_city,is_electric,is_new_car,is_recent_car,is_old_car,is_metallic,color_known,has_low_mileage,has_high_mileage,is_automatic_like,has_few_photos,has_many_photos
0.04515326836091196,0.8464598304877062,0.4840503862519479,-0.7942151164719864,0.06413709856643642,-0.04607350078334997,1.1531280766049308,-0.09411151724661247,-0.40972265447008993,-0.045153268360914274,0.5813807185017484,0.3921124458475515,0.4442771510442294,-0.9168605812288231,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47885920705873203,2.9527325317924262,-0.04317750314528671,-0.18020046709786103,0.4969454753888157,1.0856764176133655,0.6608321140922276,-0.09411151724661247,2.346535306447984,-0.4788592070587343,0.30124989839779204,0.4920492523869685,0.49231978506535606,0.11128999438577038,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.4728175170814581,-0.20667652016465393,2.227958020412032,0.17066504683021064,-1.450692220311891,-1.486482487833715,-0.8160557734458815,-0.09411151724661247,-0.40972265447008993,1.472817517081456,1.1434498247674194,0.21853799238435248,0.3554634413632498,0.484066630205786,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.7980969711048231,0.5592408257643354,1.1329462501254675,-1.320513387364094,-1.6670964087230808,-1.6922552002694815,-0.8160557734458815,-0.6278912577036263,-0.40972265447008993,1.798096971104821,0.834864686848282,-0.540455754122907,-0.1497270311290451,-3.8032441602968072,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.5812440017559133,0.17628215279984055,0.20015844580728312,-0.9696478734360222,-1.7752985029286756,-1.7951415564873647,-0.8160557734458815,0.9734479636674152,-0.40972265447008993,1.5812440017559108,0.4418563210153302,-0.9536531219125733,-0.5709568778943277,-1.4159524530026715,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8041386610820971,-1.0683335343347666,0.4921615845503669,-0.7942151164719864,1.0379559464167898,1.0856764176133655,-0.32375981093317846,-1.1616709981606401,0.37777962007793126,-0.8041386610820993,0.5850544842492459,3.0083528444110357,1.2943595271668984,-0.9168605812288231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.370432722384277,2.761253195310179,-0.5541829959456833,0.784679696204336,0.4969454753888157,0.3654719240881829,-0.8160557734458815,-0.6278912577036263,-0.40972265447008993,-0.3704327223842793,-0.0992964640764764,-0.5158397407226716,-0.12909656653120033,0.9713392542914642,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.129418115105462,-0.4938955248880247,-0.8536727707182079,1.1355452101324077,0.3887433811832209,1.0856764176133655,-0.8160557734458815,3.6423466659524846,2.740286443721995,-1.1294181151054643,-0.465463514688856,1.0422308274452305,0.7245742763913274,1.1914917961683567,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.47885920705873203,0.367761489282088,0.6057183607282328,-0.26791684557987894,0.4969454753888157,0.3654719240881829,-0.8160557734458815,-0.09411151724661247,-0.40972265447008993,-0.4788592070587343,0.6349135009713903,1.5860942923974322,0.9140175300949535,0.001365065937056748,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.06327321631354305,-0.5896351931291484,0.2977361613372636,-0.35563322406189685,0.06413709856643642,-0.14895985700123318,-0.8160557734458815,-0.6278912577036263,-0.8034737917441005,0.06327321631354074,0.4923912536265709,0.03125115709756102,0.2507794486755035,-0.1173629016236218,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.014949940453733,-0.015197183682406476,3.0857172404698407,-0.7942151164719864,-1.7752985029286756,-1.898027912705248,-0.8160557734458815,-1.1616709981606401,-0.8034737917441005,2.014949940453731,1.326062618154242,0.30475814348673946,0.40048170060216187,-0.9168605812288231,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.3462710844543722,-1.0683335343347666,-1.3653028257875828,-0.7942151164719864,1.0379559464167898,1.0856764176133655,0.1685361515795246,1.507227704124429,0.37777962007793126,-1.3462710844543744,-2.458440674358112,-0.9712359886270272,-0.5930451183816353,-0.9168605812288231,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.4728175170814581,0.367761489282088,-1.4161194831271777,-0.8819314949540044,-1.450692220311891,-1.2807097753979486,-0.32375981093317846,-0.09411151724661247,0.37777962007793126,1.472817517081456,-4.407313195111876,-1.8294459447002356,-6.622193693125222,-1.1455134772382143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.04515326836091196,-0.20667652016465393,2.4907608452808074,-0.44334960254391476,-0.15226708984475323,-0.14895985700123318,2.137720001630337,0.9734479636674152,-0.01597151719607933,-0.045153268360914274,1.2036018517771647,2.7344207978545696,1.2306678081067777,-0.24642755029554875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0209916304310072,-0.5896351931291484,-1.2193012564160408,1.3986943455784613,0.6051475695944105,1.0856764176133655,0.1685361515795246,2.041007444581443,1.9527841691739736,-1.0209916304310094,-1.3571925860554899,-1.06354603887791,-0.7169496317938127,1.3375087177761547,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.47885920705873203,-0.5896351931291484,-0.5704053925425213,-0.7064987379899685,0.4969454753888157,0.3654719240881829,1.1531280766049308,-0.09411151724661247,-0.40972265447008993,-0.4788592070587343,-0.11562083601516455,-0.39686234262153375,-0.03452726499769533,-0.7187924334530296,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
